filename,mz,min_fdr,databases,label
2016-10-01_12h27m29s.imzML,281.248603893,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,744.554879085,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,863.568183421,0.05,"ChEBI 2016,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,863.565503345,0.05,ChEBI 2016,structured
2016-10-01_12h27m29s.imzML,701.512679925,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,303.232953829,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,279.232953829,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,255.232953829,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,283.264253957,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,835.534203217,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,835.536883293,0.05,"ChEBI 2016,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,305.248603893,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,788.544708325,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,700.528664337,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,464.314648821,0.05,SwissLipids 2016,structured
2016-10-01_12h27m29s.imzML,728.559964465,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,327.232953829,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,325.184289555,0.05,HMDB v4,negative
2016-10-01_12h27m29s.imzML,464.314337725,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,311.168639491,0.05,HMDB v4,negative
2016-10-01_12h27m29s.imzML,325.185448801,0.05,ChEBI 2016,negative
2016-10-01_12h27m29s.imzML,772.586179213,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,301.217303765,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,331.264253957,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,329.248603893,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,309.279904021,1.0,,localized
2016-10-01_12h27m29s.imzML,480.309563441,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,253.217303765,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,786.529234341,0.05,SwissLipids 2016,structured
2016-10-01_12h27m29s.imzML,419.256799597,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,816.576008453,0.05,HMDB v4,structured
2016-10-01_12h27m29s.imzML,393.373804405,0.05,"ChEBI 2016,HMDB v4",localized
2016-10-01_12h27m29s.imzML,820.562856945,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,307.264253957,1.0,,localized
2016-10-01_12h27m29s.imzML,436.283348693,0.05,"HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,673.359336113,0.05,ChEBI 2016,unstructured
2016-10-01_12h27m29s.imzML,794.547206881,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,283.243124589,0.05,ChEBI 2016,structured
2016-10-01_12h27m29s.imzML,561.488834157,1.0,,fragmented
2016-10-01_12h27m29s.imzML,716.523578957,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,844.607308581,0.05,HMDB v4,structured
2016-10-01_12h27m29s.imzML,395.389454469,0.05,"ChEBI 2016,HMDB v4",localized
2016-10-01_12h27m29s.imzML,673.481379797,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,538.520468633,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,365.342504277,1.0,,localized
2016-10-01_12h27m29s.imzML,599.320187701,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,887.568183421,0.1,SwissLipids 2016,structured
2016-10-01_12h27m29s.imzML,417.241149533,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,297.243518513,1.0,,structured
2016-10-01_12h27m29s.imzML,280.264588305,0.05,"ChEBI 2016,HMDB v4",structured
2016-10-01_12h27m29s.imzML,766.539229021,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
2016-10-01_12h27m29s.imzML,536.504818569,0.05,"ChEBI 2016,HMDB v4,SwissLipids 2016",structured
