filename,mz,min_fdr,databases,label
2017-09-25_19h48m56s.imzML,363.229450947,0.05,"HMDB v4,HMDB v2.5",negative
2017-09-25_19h48m56s.imzML,645.485367983,0.05,LIPID_MAPS 2016,structured
2017-09-25_19h48m56s.imzML,782.569431955,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,317.089662991,0.05,"HMDB v4,HMDB v2.5",negative
2017-09-25_19h48m56s.imzML,828.553781891,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,363.229602905,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,645.485483233,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,798.540963477,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,798.540811519,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,295.108684353,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-25_19h48m56s.imzML,844.525313413,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,782.567026267,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,549.194247211,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-25_19h48m56s.imzML,499.245494935,0.05,LIPID_MAPS 2016,negative
2017-09-25_19h48m56s.imzML,577.519037091,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,379.203388157,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-25_19h48m56s.imzML,723.495932667,0.05,"HMDB v4,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,739.467464189,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,723.493526979,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,365.138350175,0.1,LIPID_MAPS 2016,structured
2017-09-25_19h48m56s.imzML,828.551376203,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,317.089814949,0.1,"HMDB v4,HMDB v2.5",negative
2017-09-25_19h48m56s.imzML,393.297530507,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,499.245646893,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,599.500981339,1.0,,weak_structured
2017-09-25_19h48m56s.imzML,643.529601775,0.05,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,769.480282603,0.1,"HMDB v4,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,643.527196087,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,277.098119669,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-25_19h48m56s.imzML,785.451814125,0.1,"HMDB v4,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,639.495895959,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,478.329201691,0.1,LIPID_MAPS 2016,structured
2017-09-25_19h48m56s.imzML,295.109335815,1.0,,negative
2017-09-25_19h48m56s.imzML,802.478363221,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",localized
2017-09-25_19h48m56s.imzML,449.360130763,1.0,,unstructured
2017-09-25_19h48m56s.imzML,478.329164983,0.1,LIPID_MAPS 2016,structured
2017-09-25_19h48m56s.imzML,377.266230379,1.0,,unstructured
2017-09-25_19h48m56s.imzML,361.010895933,0.1,"HMDB v4,HMDB v2.5",negative
2017-09-25_19h48m56s.imzML,641.513951711,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,619.469717919,0.1,LIPID_MAPS 2016,localized
2017-09-25_19h48m56s.imzML,441.297491403,0.1,LIPID_MAPS 2016,negative
2017-09-25_19h48m56s.imzML,441.297530507,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,245.078429611,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,806.569431955,1.0,,weak_structured
2017-09-25_19h48m56s.imzML,802.538131827,1.0,,localized
2017-09-25_19h48m56s.imzML,639.498301647,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,303.229450947,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,295.107718743,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-25_19h48m56s.imzML,615.495895959,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,645.545251839,1.0,,unstructured
2017-09-25_19h48m56s.imzML,802.535726139,1.0,,localized
2017-09-25_19h48m56s.imzML,619.469833169,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,780.553781891,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,743.464632539,0.1,"HMDB v4,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,599.428210323,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,641.511546023,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,279.229450947,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,754.538131827,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,465.333916015,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",unstructured
2017-09-25_19h48m56s.imzML,754.535726139,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",localized
2017-09-25_19h48m56s.imzML,845.530306411,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,261.052214863,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,699.568666975,0.1,HMDB v4,unstructured
2017-09-25_19h48m56s.imzML,313.070664539,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,799.545956475,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-09-25_19h48m56s.imzML,760.585082019,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",weak_structured
2017-09-25_19h48m56s.imzML,525.123881883,1.0,,unstructured
2017-09-25_19h48m56s.imzML,615.498301647,0.1,"HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-09-25_19h48m56s.imzML,623.209897275,1.0,,unstructured
2017-09-25_19h48m56s.imzML,743.462226851,1.0,,localized
2017-09-25_19h48m56s.imzML,353.229844871,1.0,,unstructured
