filename,mz,min_fdr,databases,label
2023-01-17_11h50m06s.imzML,463.448551843,0.05,"HMDB v4,LipidMaps 2017-12-12",structured
2023-01-17_11h50m06s.imzML,411.126167651,0.05,LipidMaps 2017-12-12,unstructured
2023-01-17_11h50m06s.imzML,230.247841047,0.05,LipidMaps 2017-12-12,fragmented
2023-01-17_11h50m06s.imzML,140.068199275,0.05,"HMDB v4,LipidMaps 2017-12-12",weak_structured
2023-01-17_11h50m06s.imzML,463.450957531,0.05,"HMDB v4,LipidMaps 2017-12-12",structured
2023-01-17_11h50m06s.imzML,369.115602967,0.05,"HMDB v4,LipidMaps 2017-12-12",unstructured
2023-01-17_11h50m06s.imzML,332.331176747,0.05,NPA 2019-08,fragmented
2023-01-17_11h50m06s.imzML,369.116940359,0.05,NPA 2019-08,unstructured
2023-01-17_11h50m06s.imzML,408.308429539,0.05,"HMDB v4,NPA 2019-08",fragmented
2023-01-17_11h50m06s.imzML,411.128573339,0.05,HMDB v4,unstructured
2023-01-17_11h50m06s.imzML,459.490022731,0.05,"HMDB v4,LipidMaps 2017-12-12",fragmented
2023-01-17_11h50m06s.imzML,104.106990471,0.05,HMDB v4,weak_structured
2023-01-17_11h50m06s.imzML,369.118008655,0.05,"HMDB v4,NPA 2019-08",unstructured
2023-01-17_11h50m06s.imzML,799.265520307,0.05,LipidMaps 2017-12-12,unstructured
2023-01-17_11h50m06s.imzML,487.521322859,0.05,"HMDB v4,LipidMaps 2017-12-12",fragmented
2023-01-17_11h50m06s.imzML,385.089540177,0.05,"HMDB v4,LipidMaps 2017-12-12",unstructured
2023-01-17_11h50m06s.imzML,443.336715627,0.05,HMDB v4,negative
2023-01-17_11h50m06s.imzML,166.083849339,1.0,,weak_structured
2023-01-17_11h50m06s.imzML,793.631697863,0.05,LipidMaps 2017-12-12,unstructured
2023-01-17_11h50m06s.imzML,155.104250435,0.05,HMDB v4,structured
2023-01-17_11h50m06s.imzML,685.438220555,0.05,NPA 2019-08,negative
2023-01-17_11h50m06s.imzML,408.310835227,0.05,NPA 2019-08,fragmented
2023-01-17_11h50m06s.imzML,385.110517587,0.05,LipidMaps 2017-12-12,unstructured
2023-01-17_11h50m06s.imzML,356.279535099,0.05,NPA 2019-08,unstructured
2023-01-17_11h50m06s.imzML,429.321065563,0.05,"HMDB v4,LipidMaps 2017-12-12",negative
2023-01-17_11h50m06s.imzML,205.068258851,0.05,HMDB v4,structured
2023-01-17_11h50m06s.imzML,435.417251715,0.05,"HMDB v4,LipidMaps 2017-12-12",structured
2023-01-17_11h50m06s.imzML,252.229785295,0.05,LipidMaps 2017-12-12,fragmented
2023-01-17_11h50m06s.imzML,206.044784139,0.1,"HMDB v4,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,219.026545997,0.05,"HMDB v4,LipidMaps 2017-12-12",unstructured
2023-01-17_11h50m06s.imzML,401.084454797,0.05,LipidMaps 2017-12-12,unstructured
2023-01-17_11h50m06s.imzML,457.352365691,0.1,LipidMaps 2017-12-12,negative
2023-01-17_11h50m06s.imzML,515.552622987,0.05,LipidMaps 2017-12-12,fragmented
2023-01-17_11h50m06s.imzML,793.631661155,0.05,"HMDB v4,LipidMaps 2017-12-12",unstructured
2023-01-17_11h50m06s.imzML,301.162159235,0.1,HMDB v4,negative
2023-01-17_11h50m06s.imzML,385.112923275,0.1,"HMDB v4,NPA 2019-08",unstructured
2023-01-17_11h50m06s.imzML,301.141029867,0.05,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,318.279141175,0.1,LipidMaps 2017-12-12,fragmented
2023-01-17_11h50m06s.imzML,531.149702707,0.1,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",unstructured
2023-01-17_11h50m06s.imzML,345.180883683,0.1,HMDB v4,localized
2023-01-17_11h50m06s.imzML,413.266230379,0.05,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,435.419657403,0.1,"HMDB v4,LipidMaps 2017-12-12",structured
2023-01-17_11h50m06s.imzML,433.243209167,0.1,HMDB v4,negative
2023-01-17_11h50m06s.imzML,699.357564547,0.1,NPA 2019-08,negative
2023-01-17_11h50m06s.imzML,414.980978107,0.1,HMDB v4,structured
2023-01-17_11h50m06s.imzML,699.356227155,0.1,"HMDB v4,NPA 2019-08",negative
2023-01-17_11h50m06s.imzML,489.136732335,0.05,"HMDB v4,LipidMaps 2017-12-12",unstructured
2023-01-17_11h50m06s.imzML,325.213800883,0.05,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",negative
2023-01-17_11h50m06s.imzML,185.114815119,0.1,HMDB v4,structured
2023-01-17_11h50m06s.imzML,699.358632843,0.1,HMDB v4,negative
2023-01-17_11h50m06s.imzML,191.104250435,0.05,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,517.373495059,0.1,HMDB v4,negative
2023-01-17_11h50m06s.imzML,397.111854979,0.1,NPA 2019-08,unstructured
2023-01-17_11h50m06s.imzML,226.106316099,0.1,NPA 2019-08,weak_structured
2023-01-17_11h50m06s.imzML,628.394875563,0.1,LipidMaps 2017-12-12,negative
2023-01-17_11h50m06s.imzML,661.537760771,0.1,"HMDB v4,LipidMaps 2017-12-12",fragmented
2023-01-17_11h50m06s.imzML,389.216994419,0.1,"HMDB v4,LipidMaps 2017-12-12",negative
2023-01-17_11h50m06s.imzML,385.125773727,0.1,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",unstructured
2023-01-17_11h50m06s.imzML,397.110517587,0.1,HMDB v4,unstructured
2023-01-17_11h50m06s.imzML,346.310441303,0.1,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",fragmented
2023-01-17_11h50m06s.imzML,217.156286007,0.1,"HMDB v4,LipidMaps 2017-12-12",structured
2023-01-17_11h50m06s.imzML,471.368015755,1.0,,negative
2023-01-17_11h50m06s.imzML,325.216206571,0.1,"HMDB v4,LipidMaps 2017-12-12",negative
2023-01-17_11h50m06s.imzML,671.303797659,0.1,NPA 2019-08,negative
2023-01-17_11h50m06s.imzML,413.268636067,0.1,"HMDB v4,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,100.112075851,0.1,HMDB v4,structured
2023-01-17_11h50m06s.imzML,150.112469775,0.1,HMDB v4,fragmented
2023-01-17_11h50m06s.imzML,241.068258851,0.1,"HMDB v4,LipidMaps 2017-12-12,NPA 2019-08",structured
2023-01-17_11h50m06s.imzML,401.086331453,0.1,HMDB v4,unstructured
2023-01-17_11h50m06s.imzML,172.094414023,0.1,HMDB v4,fragmented
2023-01-17_11h50m06s.imzML,184.094414023,0.1,"HMDB v4,NPA 2019-08",weak_structured
2023-01-17_11h50m06s.imzML,689.569060899,0.1,"HMDB v4,LipidMaps 2017-12-12",fragmented
2023-01-17_11h50m06s.imzML,665.423518867,0.1,NPA 2019-08,negative
2023-01-17_11h50m06s.imzML,274.104978707,0.1,NPA 2019-08,weak_structured
