filename,mz,min_fdr,databases,label
2025-09-19_09h00m08s.imzML,474.138681191,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,601.336318371,1.0,,structured
2025-09-19_09h00m08s.imzML,629.367618499,0.05,"HMDB v4,BraChemDB 2018-01,NPA 2019-08,KEGG v1",fragmented
2025-09-19_09h00m08s.imzML,473.154665603,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,521.150642843,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,515.117611399,0.05,"HMDB v4,BraChemDB 2018-01,NPA 2019-08,KEGG v1",structured
2025-09-19_09h00m08s.imzML,405.117217475,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,515.118480767,0.05,HMDB v4,structured
2025-09-19_09h00m08s.imzML,605.280928735,0.05,NPA 2019-08,structured
2025-09-19_09h00m08s.imzML,477.149580223,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,478.133595811,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
2025-09-19_09h00m08s.imzML,499.122696779,0.05,"HMDB v4,BraChemDB 2018-01,NPA 2019-08,KEGG v1",structured
2025-09-19_09h00m08s.imzML,450.138681191,0.05,"HMDB v4,KEGG v1",structured
2025-09-19_09h00m08s.imzML,435.127782159,0.05,"HMDB v4,BraChemDB 2018-01,NPA 2019-08,KEGG v1",localized
2025-09-19_09h00m08s.imzML,391.101567411,0.05,"HMDB v4,KEGG v1",structured
2025-09-19_09h00m08s.imzML,609.232247227,0.05,"HMDB v4,BraChemDB 2018-01,NPA 2019-08,KEGG v1",fragmented
2025-09-19_09h00m08s.imzML,363.106652791,0.05,KEGG v1,structured
2025-09-19_09h00m08s.imzML,377.122302855,0.05,"HMDB v4,KEGG v1",structured
2025-09-19_09h00m08s.imzML,635.138740767,0.05,NPA 2019-08,structured
2025-09-19_09h00m08s.imzML,646.307483123,0.05,NPA 2019-08,structured
2025-09-19_09h00m08s.imzML,491.165230287,0.05,"HMDB v4,BraChemDB 2018-01,KEGG v1",structured
