filename,mz,min_fdr,databases,label
2025-05-07_15h15m05s.imzML,798.540811519,0.016666668,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,899.746448941,0.016666668,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,798.540963477,0.016666668,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02,DrugBank 5.1",structured
2025-05-07_15h15m05s.imzML,808.582676331,0.016666668,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,470.197536791,0.05,DrugBank 5.1,negative
2025-05-07_15h15m05s.imzML,551.503387027,0.025,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,603.534687155,0.03,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,871.715033563,0.03,"HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,549.487736963,0.03,"HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,725.556795931,0.0375,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,893.696977811,0.04,"HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,871.714996855,0.041666668,SwissLipids 2018-02-02,structured
2025-05-07_15h15m05s.imzML,917.699383499,0.03125,SwissLipids 2018-02-02,structured
2025-05-07_15h15m05s.imzML,925.761983755,0.03125,SwissLipids 2018-02-02,structured
2025-05-07_15h15m05s.imzML,911.709948183,0.03125,SwissLipids 2018-02-02,structured
2025-05-07_15h15m05s.imzML,824.555224637,0.1,LipidMaps 2017-12-12,structured
2025-05-07_15h15m05s.imzML,841.668083371,0.05,"HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,601.519037091,0.055,SwissLipids 2018-02-02,structured
2025-05-07_15h15m05s.imzML,855.741211603,0.07777778,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2025-05-07_15h15m05s.imzML,824.556461583,0.07777778,SwissLipids 2018-02-02,structured
