filename,mz,min_fdr,databases,label
2023-04-09_09h33m58s.imzML,441.297530507,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,419.315586259,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,226.133873915,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,175.118952123,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,457.271467717,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,331.209109427,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,413.266230379,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,156.042136485,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,144.101905091,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,217.156286007,0.05,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,325.171067887,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,301.141029867,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,156.041984527,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,118.086255027,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,363.156679931,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,315.177809299,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,236.071570573,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,391.284286131,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,162.112469775,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,782.567026267,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,156.076752963,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,798.540811519,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,760.585082019,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,175.072950307,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,243.146783943,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,488.298258779,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,402.261479347,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,191.104250435,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,217.104644359,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,177.163777075,0.05,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,301.162159235,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,455.313180571,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,357.203630123,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,156.042021235,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,146.117555155,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,423.198938667,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,146.165174043,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,806.567026267,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,182.057634591,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,311.155417823,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,359.240129875,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,311.154275011,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,393.297530507,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,140.068199275,1.0,,structured
2023-04-09_09h33m58s.imzML,166.083849339,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,828.551376203,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,299.161765311,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,429.240015631,1.0,,negative
2023-04-09_09h33m58s.imzML,355.188016767,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,433.331236323,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,147.076418615,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,355.187980059,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,780.551376203,1.0,,structured
2023-04-09_09h33m58s.imzML,429.239735951,1.0,,negative
2023-04-09_09h33m58s.imzML,149.093685751,0.05,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,315.159085619,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,248.115818163,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,399.177809299,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,299.161485631,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,327.229450947,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,315.156679931,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,271.242027395,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,804.551376203,0.05,HMDB v4,structured
2023-04-09_09h33m58s.imzML,282.279141175,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,279.156679931,1.0,,negative
2023-04-09_09h33m58s.imzML,421.271352467,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,304.261085423,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,204.123034459,0.1,HMDB v4,structured
2023-04-09_09h33m58s.imzML,195.174341759,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,170.092403027,0.1,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,448.342135355,0.1,HMDB v4,fragmented
2023-04-09_09h33m58s.imzML,808.582676331,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,172.169590727,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,165.088600371,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,115.036564799,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,335.219280187,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,185.114815119,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,381.167244615,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,226.108721787,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,522.597227835,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,197.100896371,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,264.124371851,0.1,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,353.266230379,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,287.236942015,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,303.177529619,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,325.213800883,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,311.234536327,1.0,,negative
2023-04-09_09h33m58s.imzML,503.246282783,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,122.057634591,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,239.125379803,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,784.585082019,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,130.049869519,0.1,HMDB v4,structured
2023-04-09_09h33m58s.imzML,419.253296715,0.05,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,338.016611391,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,148.060434203,0.1,HMDB v4,structured
2023-04-09_09h33m58s.imzML,135.080441375,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,245.114815119,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,469.328830635,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,177.088600371,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,285.146115247,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,123.041650179,1.0,,negative
2023-04-09_09h33m58s.imzML,214.089626325,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,806.569431955,0.1,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,261.109729739,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,127.111741503,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,441.211909039,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,211.094079675,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,764.520076075,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,729.590501747,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,195.099165055,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,796.525161455,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,381.165627543,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,446.326485291,0.1,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,373.198544743,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,309.203630123,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,459.267686923,1.0,,localized
2023-04-09_09h33m58s.imzML,233.104919131,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,826.535726139,1.0,,localized
2023-04-09_09h33m58s.imzML,132.101905091,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,255.085283015,0.1,HMDB v4,structured
2023-04-09_09h33m58s.imzML,227.125379803,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,786.600732083,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,784.582676331,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,423.214194807,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,766.572111647,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,854.567026267,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,343.224365567,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,237.146115247,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,277.167519387,1.0,,negative
2023-04-09_09h33m58s.imzML,257.135664807,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,172.094414023,1.0,,negative
2023-04-09_09h33m58s.imzML,426.357785419,1.0,,weak_structured
2023-04-09_09h33m58s.imzML,788.556461583,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,786.504426011,0.05,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,303.231856635,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,191.102633363,0.1,HMDB v4,fragmented
2023-04-09_09h33m58s.imzML,232.130760427,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,287.146509171,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,802.535726139,0.05,HMDB v4,localized
2023-04-09_09h33m58s.imzML,225.109729739,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,832.582676331,1.0,,localized
2023-04-09_09h33m58s.imzML,317.172329995,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,237.109729739,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,365.193459363,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,425.287359747,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,360.041749899,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,223.094079675,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,157.083514991,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,549.272103991,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,271.187980059,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,253.141029867,0.05,HMDB v4,negative
2023-04-09_09h33m58s.imzML,391.209109427,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,751.572445995,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,437.266267087,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,778.535726139,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,758.569431955,0.1,HMDB v4,structured
2023-04-09_09h33m58s.imzML,441.357451071,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,441.227165179,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,212.200890855,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,333.167244615,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,437.266230379,0.1,HMDB v4,unstructured
2023-04-09_09h33m58s.imzML,207.099165055,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,764.522481763,0.1,HMDB v4,weak_structured
2023-04-09_09h33m58s.imzML,341.208715503,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,113.020914735,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,325.162159235,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,209.114815119,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,367.209109427,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,599.115996891,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,305.157073855,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,816.551376203,0.1,HMDB v4,localized
2023-04-09_09h33m58s.imzML,295.187980059,0.1,HMDB v4,negative
2023-04-09_09h33m58s.imzML,816.587761711,0.1,HMDB v4,localized
