filename,mz,min_fdr,databases,label
2022-09-15_23h37m06s.imzML,177.015829355,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,311.294456891,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,283.263156763,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,309.278806827,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,363.107443971,0.05,HMDB v4,unstructured
2022-09-15_23h37m06s.imzML,187.038970487,0.05,"HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,184.073321363,0.05,"HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,245.044449791,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,184.073010267,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,437.127032143,0.05,"HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,217.049535171,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,184.073284655,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,449.047917331,0.05,HMDB v4,negative
2022-09-15_23h37m06s.imzML,428.373435483,0.05,HMDB v4,unstructured
2022-09-15_23h37m06s.imzML,187.122974883,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,310.176132651,0.05,"HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,174.895934927,0.05,KEGG v1,structured
2022-09-15_23h37m06s.imzML,151.038970487,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,176.008315419,0.05,KEGG v1,negative
2022-09-15_23h37m06s.imzML,207.112804123,0.05,KEGG v1,negative
2022-09-15_23h37m06s.imzML,229.049535171,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,188.175738727,1.0,,localized
2022-09-15_23h37m06s.imzML,381.079369417,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,435.128573339,0.05,"HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,365.105432207,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,267.026394039,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,437.126561575,0.05,"HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,161.059705931,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,154.026334463,0.05,KEGG v1,negative
2022-09-15_23h37m06s.imzML,173.059705931,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,189.054620551,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,233.128454187,0.05,"HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,155.070270615,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,381.079217459,0.05,"BraChemDB 2018-01,HMDB v4",structured
2022-09-15_23h37m06s.imzML,155.033885107,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,437.126465333,0.05,HMDB v4,unstructured
2022-09-15_23h37m06s.imzML,521.249357167,0.05,"BraChemDB 2018-01,HMDB v4",unstructured
2022-09-15_23h37m06s.imzML,824.556613541,0.05,"BraChemDB 2018-01,HMDB v4",structured
2022-09-15_23h37m06s.imzML,391.102358591,1.0,,localized
2022-09-15_23h37m06s.imzML,463.104634563,1.0,,weak_structured
2022-09-15_23h37m06s.imzML,255.231856635,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,285.036958723,0.05,"HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,233.042196061,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,215.033885107,0.1,KEGG v1,negative
2022-09-15_23h37m06s.imzML,499.123487959,0.05,HMDB v4,unstructured
2022-09-15_23h37m06s.imzML,399.143829479,0.05,"HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,233.042044103,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,461.107837895,0.05,"BraChemDB 2018-01,HMDB v4",fragmented
2022-09-15_23h37m06s.imzML,393.100250585,1.0,,localized
2022-09-15_23h37m06s.imzML,292.165567967,0.1,KEGG v1,unstructured
2022-09-15_23h37m06s.imzML,409.056374009,0.1,HMDB v4,negative
2022-09-15_23h37m06s.imzML,399.144515409,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,269.042044103,0.1,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,147.044055867,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,154.026371171,0.1,KEGG v1,negative
2022-09-15_23h37m06s.imzML,281.247506699,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,160.180824107,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,297.278806827,0.05,"BraChemDB 2018-01,HMDB v4,KEGG v1",unstructured
2022-09-15_23h37m06s.imzML,438.129852371,0.05,HMDB v4,unstructured
2022-09-15_23h37m06s.imzML,239.031479419,0.1,"BraChemDB 2018-01,HMDB v4,KEGG v1",negative
2022-09-15_23h37m06s.imzML,398.362870799,0.05,"BraChemDB 2018-01,HMDB v4",unstructured
2022-09-15_23h37m06s.imzML,272.064328473,1.0,,localized
2022-09-15_23h37m06s.imzML,372.168247659,0.1,"BraChemDB 2018-01,HMDB v4",negative
2022-09-15_23h37m06s.imzML,449.048069289,0.1,HMDB v4,negative
2022-09-15_23h37m06s.imzML,199.038970487,0.1,KEGG v1,negative
2022-09-15_23h37m06s.imzML,181.049535171,1.0,,structured
2022-09-15_23h37m06s.imzML,201.054620551,0.1,KEGG v1,negative
2022-09-15_23h37m06s.imzML,331.030249205,1.0,,structured
2022-09-15_23h37m06s.imzML,233.042080811,0.1,KEGG v1,structured
2022-09-15_23h37m06s.imzML,786.600732083,0.05,"BraChemDB 2018-01,HMDB v4",structured
2022-09-15_23h37m06s.imzML,798.540811519,0.1,"BraChemDB 2018-01,HMDB v4",structured
2022-09-15_23h37m06s.imzML,213.054620551,0.05,"BraChemDB 2018-01,HMDB v4",negative
2022-09-15_23h37m06s.imzML,465.021854541,0.1,HMDB v4,structured
2022-09-15_23h37m06s.imzML,239.154275011,0.1,KEGG v1,localized
2022-09-15_23h37m06s.imzML,219.026545997,0.1,"BraChemDB 2018-01,HMDB v4,KEGG v1",structured
2022-09-15_23h37m06s.imzML,232.944398075,0.1,KEGG v1,structured
2022-09-15_23h37m06s.imzML,417.116901255,1.0,,localized
2022-09-15_23h37m06s.imzML,361.010895933,0.1,HMDB v4,negative
2022-09-15_23h37m06s.imzML,479.118402579,1.0,,fragmented
2022-09-15_23h37m06s.imzML,585.064113277,0.1,HMDB v4,negative
2022-09-15_23h37m06s.imzML,257.044449791,0.1,KEGG v1,negative
