filename,mz,min_fdr,databases,label
2025-07-21_14h56m08s.imzML,760.585082019,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",weak_structured
2025-07-21_14h56m08s.imzML,146.060040279,0.025,"HMDB v4,LipidMaps 2017-12-12",negative
2025-07-21_14h56m08s.imzML,723.493526979,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,780.551376203,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",weak_structured
2025-07-21_14h56m08s.imzML,810.598326395,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",localized
2025-07-21_14h56m08s.imzML,808.582676331,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,520.508806755,0.0375,LipidMaps 2017-12-12,structured
2025-07-21_14h56m08s.imzML,816.707877227,0.0125,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,808.585082019,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,271.180489759,0.03888889,HMDB v4,negative
2025-07-21_14h56m08s.imzML,184.073010267,0.0125,"HMDB v4,LipidMaps 2017-12-12,CoreMetabolome v3",unstructured
2025-07-21_14h56m08s.imzML,756.551376203,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,184.073284655,0.0055555557,"HMDB v4,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,749.509177043,1.0,,weak_structured
2025-07-21_14h56m08s.imzML,758.569431955,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",localized
2025-07-21_14h56m08s.imzML,169.076024691,0.03888889,HMDB v4,negative
2025-07-21_14h56m08s.imzML,231.149189631,0.03888889,HMDB v4,negative
2025-07-21_14h56m08s.imzML,786.600732083,1.0,,localized
2025-07-21_14h56m08s.imzML,782.567026267,0.0055555557,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02,CoreMetabolome v3",structured
2025-07-21_14h56m08s.imzML,776.676266003,0.0375,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",negative
2025-07-21_14h56m08s.imzML,504.344540659,0.0125,"HMDB v4,LipidMaps 2017-12-12,CoreMetabolome v3",structured
