filename,mz,min_fdr,databases,label
2023-06-28_10h32m08s.imzML,772.525313413,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,772.525161455,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,758.569431955,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,928.603805699,0.05,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,734.569431955,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,820.525313413,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,844.525313413,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,782.569431955,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,577.519037091,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,627.534687155,0.05,SwissLipids 2018-02-02,structured
2023-06-28_10h32m08s.imzML,741.530733141,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,760.585082019,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,798.540963477,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,603.534687155,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
2023-06-28_10h32m08s.imzML,786.600732083,1.0,,localized
2023-06-28_10h32m08s.imzML,796.525313413,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,810.600732083,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,848.556613541,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,871.715033563,0.05,"SwissLipids 2018-02-02,HMDB v4",localized
2023-06-28_10h32m08s.imzML,557.310894803,0.1,LipidMaps 2017-12-12,unstructured
2023-06-28_10h32m08s.imzML,871.715148813,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,798.540811519,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,828.551376203,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,575.503387027,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,601.519037091,0.1,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,756.551376203,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,787.584747671,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
2023-06-28_10h32m08s.imzML,824.556613541,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,703.574851683,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,830.546048857,1.0,,weak_structured
2023-06-28_10h32m08s.imzML,806.569431955,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,616.176251419,1.0,,weak_structured
2023-06-28_10h32m08s.imzML,818.605817463,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,780.551376203,1.0,,localized
2023-06-28_10h32m08s.imzML,796.525161455,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,855.741211603,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,792.590167399,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,897.730683627,0.1,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,881.756861667,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,897.730798877,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,856.560310017,0.1,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,856.561698921,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,832.582676331,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,830.544659953,0.1,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,806.509663349,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,824.555224637,0.1,LipidMaps 2017-12-12,structured
2023-06-28_10h32m08s.imzML,804.551376203,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,725.556795931,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2023-06-28_10h32m08s.imzML,853.725561539,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",localized
2023-06-28_10h32m08s.imzML,551.503387027,1.0,,weak_structured
2023-06-28_10h32m08s.imzML,761.569097607,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
2023-06-28_10h32m08s.imzML,899.746333691,0.1,SwissLipids 2018-02-02,localized
2023-06-28_10h32m08s.imzML,599.503387027,0.1,SwissLipids 2018-02-02,structured
