filename,mz,min_fdr,databases,label
2020-12-22_23h04m28s.imzML,449.047917331,0.05,HMDB v4,structured
2020-12-22_23h04m28s.imzML,273.039364411,0.05,ChEBI 2018-01,structured
2020-12-22_23h04m28s.imzML,772.525313413,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,798.540963477,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,772.525161455,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2020-12-22_23h04m28s.imzML,756.551376203,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,465.021854541,0.05,HMDB v4,structured
2020-12-22_23h04m28s.imzML,734.569431955,1.0,,structured
2020-12-22_23h04m28s.imzML,326.378126939,0.05,ChEBI 2018-01,fragmented
2020-12-22_23h04m28s.imzML,796.523924509,0.05,LipidMaps 2017-12-12,structured
2020-12-22_23h04m28s.imzML,760.585082019,1.0,,structured
2020-12-22_23h04m28s.imzML,770.509511391,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,798.540811519,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,782.567026267,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,754.535726139,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,796.525161455,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,310.995245869,0.05,ChEBI 2018-01,structured
2020-12-22_23h04m28s.imzML,780.551376203,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,397.074284037,0.05,ChEBI 2018-01,structured
2020-12-22_23h04m28s.imzML,295.021308659,0.05,ChEBI 2018-01,structured
2020-12-22_23h04m28s.imzML,732.553781891,1.0,,structured
2020-12-22_23h04m28s.imzML,758.569431955,1.0,,structured
2020-12-22_23h04m28s.imzML,313.024538967,1.0,,weak_structured
2020-12-22_23h04m28s.imzML,770.509663349,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,895.712627875,0.05,"SwissLipids 2018-02-02,HMDB v4",fragmented
2020-12-22_23h04m28s.imzML,527.158255627,0.1,"HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,923.743928003,0.05,"SwissLipids 2018-02-02,HMDB v4",fragmented
2020-12-22_23h04m28s.imzML,744.493861327,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4",structured
2020-12-22_23h04m28s.imzML,806.567026267,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,697.477876915,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,397.074132079,0.1,HMDB v4,structured
2020-12-22_23h04m28s.imzML,810.598326395,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,320.089328643,0.1,HMDB v4,structured
2020-12-22_23h04m28s.imzML,409.053002711,0.1,HMDB v4,structured
2020-12-22_23h04m28s.imzML,478.329201691,0.1,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,837.681996443,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2020-12-22_23h04m28s.imzML,897.730646919,0.05,SwissLipids 2018-02-02,fragmented
2020-12-22_23h04m28s.imzML,478.329164983,0.1,LipidMaps 2017-12-12,structured
