filename,mz,min_fdr,databases,label
2019-06-24_09h00m24s.imzML,443.232919255,0.05,ChEBI 2018-01,unstructured
2019-06-24_09h00m24s.imzML,381.079369417,0.05,"HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,135.047427165,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,365.105432207,0.05,"HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,381.079217459,0.05,HMDB v4,structured
2019-06-24_09h00m24s.imzML,152.047069907,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,175.036564799,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,318.279141175,0.05,"LipidMaps 2017-12-12,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,303.086314603,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,541.262084805,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,161.059705931,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,325.068258851,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,585.288299553,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,266.172664343,0.05,"HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,541.261932847,0.05,HMDB v4,negative
2019-06-24_09h00m24s.imzML,525.288147595,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,282.146601553,0.05,"HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,227.070270615,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,497.235870057,1.0,,fragmented
2019-06-24_09h00m24s.imzML,585.290553283,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,283.057694167,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,189.052214863,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,569.314362343,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,282.146449595,0.05,"HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,341.042196061,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,688.395027521,0.05,"LipidMaps 2017-12-12,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,269.080835299,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,287.091399983,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,147.044055867,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,173.059705931,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,215.070270615,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,541.264338535,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",fragmented
2019-06-24_09h00m24s.imzML,310.045094851,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,311.052608787,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,310.044783755,0.05,HMDB v4,negative
2019-06-24_09h00m24s.imzML,244.190720095,0.05,"HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,672.421090311,0.05,"LipidMaps 2017-12-12,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,271.096485363,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,481.261932847,1.0,,fragmented
2019-06-24_09h00m24s.imzML,191.104250435,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,213.054620551,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,346.310441303,0.05,"LipidMaps 2017-12-12,HMDB v4",unstructured
2019-06-24_09h00m24s.imzML,453.209655309,0.1,ChEBI 2018-01,fragmented
2019-06-24_09h00m24s.imzML,187.075355995,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,443.234688285,0.1,ChEBI 2018-01,unstructured
2019-06-24_09h00m24s.imzML,153.054620551,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,326.378126939,0.05,ChEBI 2018-01,unstructured
2019-06-24_09h00m24s.imzML,199.075355995,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,365.026939921,0.1,"HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,184.073284655,0.05,"HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,320.258405731,0.05,LipidMaps 2017-12-12,unstructured
2019-06-24_09h00m24s.imzML,635.158255627,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,327.083908915,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,297.073344231,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,651.132192837,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,267.062779547,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,153.054894939,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,185.059705931,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,651.132040879,0.05,HMDB v4,structured
2019-06-24_09h00m24s.imzML,243.065185235,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,437.235718099,0.05,ChEBI 2018-01,fragmented
2019-06-24_09h00m24s.imzML,717.369197527,0.05,HMDB v4,unstructured
2019-06-24_09h00m24s.imzML,184.073321363,0.05,ChEBI 2018-01,structured
2019-06-24_09h00m24s.imzML,197.059705931,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,136.073284655,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,689.211079047,0.05,"HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,309.073344231,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,175.075355995,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,211.044843715,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,157.064791311,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,349.053002711,0.1,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,349.053039419,0.05,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,211.075355995,0.05,ChEBI 2018-01,negative
2019-06-24_09h00m24s.imzML,255.062779547,0.1,"HMDB v4,ChEBI 2018-01",structured
2019-06-24_09h00m24s.imzML,154.062719971,0.1,"HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,145.064791311,0.05,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",negative
2019-06-24_09h00m24s.imzML,409.183288603,0.1,"LipidMaps 2017-12-12,HMDB v4,ChEBI 2018-01",unstructured
2019-06-24_09h00m24s.imzML,279.093328535,0.1,ChEBI 2018-01,unstructured
