filename,mz,min_fdr,databases,label
2019-01-25_20h27m41s.imzML,885.549853281,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,788.544708325,0.05,HMDB v4,structured
2019-01-25_20h27m41s.imzML,281.248603893,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,255.232953829,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,215.032789401,0.05,HMDB v4,structured
2019-01-25_20h27m41s.imzML,377.085612821,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,773.533809293,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,303.232953829,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,264.160517161,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,391.262061057,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,159.045153061,1.0,,unstructured
2019-01-25_20h27m41s.imzML,279.232953829,1.0,,structured
2019-01-25_20h27m41s.imzML,226.996403893,1.0,,localized
2019-01-25_20h27m41s.imzML,283.264253957,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,572.481496301,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,331.264253957,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,194.082266841,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,838.560358389,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,771.518159229,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,389.246410993,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,227.201653701,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,241.217303765,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,325.184289555,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,311.168639491,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,317.225281625,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,199.170353573,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,810.529058261,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,861.549853281,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,913.581153409,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,682.591046749,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,821.533809293,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,883.534203217,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,269.248603893,0.05,HMDB v4,negative
2019-01-25_20h27m41s.imzML,795.518159229,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,819.518159229,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,137.035650997,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,421.226548291,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,857.518553153,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,786.529058261,0.05,HMDB v4,weak_structured
2019-01-25_20h27m41s.imzML,834.529058261,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,253.217303765,1.0,,negative
2019-01-25_20h27m41s.imzML,563.504484221,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,836.544708325,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,823.549459357,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,911.565503345,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,766.539229021,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,769.502509165,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,701.512679925,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,213.186003637,0.05,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,797.533809293,0.05,HMDB v4,localized
2019-01-25_20h27m41s.imzML,812.544708325,1.0,,localized
2019-01-25_20h27m41s.imzML,722.513014273,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,859.534203217,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,750.544314401,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,329.248603893,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,175.024811541,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,760.513408197,1.0,,localized
2019-01-25_20h27m41s.imzML,269.087805721,0.1,HMDB v4,structured
2019-01-25_20h27m41s.imzML,833.518553153,0.1,HMDB v4,fragmented
2019-01-25_20h27m41s.imzML,745.502509165,0.1,HMDB v4,fragmented
2019-01-25_20h27m41s.imzML,565.520134285,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,817.502509165,0.1,HMDB v4,fragmented
2019-01-25_20h27m41s.imzML,747.518159229,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,309.279904021,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,678.398455981,1.0,,localized
2019-01-25_20h27m41s.imzML,137.024417617,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,171.139053445,1.0,,negative
2019-01-25_20h27m41s.imzML,239.067345049,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,909.549853281,0.1,HMDB v4,fragmented
2019-01-25_20h27m41s.imzML,305.248603893,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,765.443065737,1.0,,unstructured
2019-01-25_20h27m41s.imzML,537.488834157,0.1,HMDB v4,localized
2019-01-25_20h27m41s.imzML,709.481379797,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,225.149618129,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,762.529058261,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,742.539229021,0.1,HMDB v4,fragmented
2019-01-25_20h27m41s.imzML,744.554879085,1.0,,localized
2019-01-25_20h27m41s.imzML,341.108935089,1.0,,fragmented
2019-01-25_20h27m41s.imzML,211.133968065,0.1,HMDB v4,unstructured
2019-01-25_20h27m41s.imzML,974.290649195,0.1,HMDB v4,unstructured
