filename,mz,min_fdr,databases,label
2025-06-18_03h24m09s.imzML,387.071058463,0.05,HMDB v4,localized
2025-06-18_03h24m09s.imzML,441.079217459,0.05,"HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,457.053154669,0.05,"HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,638.608186443,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-06-18_03h24m09s.imzML,725.559201619,0.05,SwissLipids 2018-02-02,structured
2025-06-18_03h24m09s.imzML,772.527567143,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,428.373435483,1.0,,structured
2025-06-18_03h24m09s.imzML,666.639486571,0.05,SwissLipids 2018-02-02,unstructured
2025-06-18_03h24m09s.imzML,577.519037091,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,666.485702331,0.05,SwissLipids 2018-02-02,structured
2025-06-18_03h24m09s.imzML,697.480282603,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,402.357785419,0.05,SwissLipids 2018-02-02,unstructured
2025-06-18_03h24m09s.imzML,610.576886315,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-06-18_03h24m09s.imzML,744.496267015,0.05,LipidMaps 2017-12-12,structured
2025-06-18_03h24m09s.imzML,800.558867271,0.05,SwissLipids 2018-02-02,structured
2025-06-18_03h24m09s.imzML,723.495932667,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,728.522481763,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,289.058362863,0.05,HMDB v4,localized
2025-06-18_03h24m09s.imzML,756.553781891,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,343.081229223,0.05,"HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,601.519037091,0.05,SwissLipids 2018-02-02,localized
2025-06-18_03h24m09s.imzML,784.585082019,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,749.511582731,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,727.574851683,0.05,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,881.759267355,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,496.339766375,0.05,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,837.684402131,0.05,SwissLipids 2018-02-02,structured
2025-06-18_03h24m09s.imzML,419.097273211,0.1,"HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,907.774917419,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,546.319030931,0.1,SwissLipids 2018-02-02,localized
2025-06-18_03h24m09s.imzML,855.743617291,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,546.355416439,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",unstructured
2025-06-18_03h24m09s.imzML,551.503387027,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,808.585082019,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,524.371066503,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",localized
2025-06-18_03h24m09s.imzML,499.123487959,0.1,HMDB v4,weak_structured
2025-06-18_03h24m09s.imzML,713.029055265,0.1,HMDB v4,localized
2025-06-18_03h24m09s.imzML,725.511582731,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,721.480282603,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,509.071452387,0.1,LipidMaps 2017-12-12,localized
2025-06-18_03h24m09s.imzML,518.324116311,1.0,,fragmented
2025-06-18_03h24m09s.imzML,754.538131827,0.1,"SwissLipids 2018-02-02,HMDB v4,LipidMaps 2017-12-12",structured
2025-06-18_03h24m09s.imzML,573.487736963,0.1,"SwissLipids 2018-02-02,HMDB v4",localized
2025-06-18_03h24m09s.imzML,363.107443971,0.1,"HMDB v4,LipidMaps 2017-12-12",weak_structured
