filename,mz,min_fdr,databases,label
2023-04-18_14h40m14s.imzML,165.069876691,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,471.344480699,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,772.525161455,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,331.209109427,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,855.741211603,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,881.756861667,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,534.295647833,1.0,,localized
2023-04-18_14h40m14s.imzML,734.569431955,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,449.339001395,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,345.115302679,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,871.715033563,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,845.699383499,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,457.328830635,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,315.177809299,0.05,HMDB v4,negative
2023-04-18_14h40m14s.imzML,163.054226627,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,339.286965823,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,772.525313413,0.05,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,400.342135355,0.05,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,562.326947961,0.05,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,756.551376203,0.05,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,465.333916015,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,522.597227835,1.0,,unstructured
2023-04-18_14h40m14s.imzML,857.530343119,0.1,HMDB v4,fragmented
2023-04-18_14h40m14s.imzML,499.375780827,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,495.380866207,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,808.582676331,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,807.521281483,0.1,HMDB v4,localized
2023-04-18_14h40m14s.imzML,441.333916015,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,871.715148813,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,725.556795931,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,616.176251419,0.05,HMDB v4,localized
2023-04-18_14h40m14s.imzML,643.527196087,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,592.211198001,0.1,HMDB v4,localized
2023-04-18_14h40m14s.imzML,518.321710623,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,832.582676331,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,571.450957531,0.1,HMDB v4,unstructured
2023-04-18_14h40m14s.imzML,829.725561539,0.05,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,845.699498749,0.1,HMDB v4,structured
2023-04-18_14h40m14s.imzML,897.730798877,0.1,HMDB v4,structured
2023-04-18_14h40m14s.imzML,800.556613541,0.1,HMDB v4,weak_structured
2023-04-18_14h40m14s.imzML,586.290410495,0.05,HMDB v4,fragmented
2023-04-18_14h40m14s.imzML,615.495895959,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,881.759267355,0.1,HMDB v4,structured
2023-04-18_14h40m14s.imzML,780.551376203,0.05,HMDB v4,structured
2023-04-18_14h40m14s.imzML,856.582676331,0.05,HMDB v4,weak_structured
