filename,mz,min_fdr,databases,label
2025-08-01_08h49m35s.imzML,273.039364411,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,213.013384563,0.05,ChEBI 2018-01,fragmented
2025-08-01_08h49m35s.imzML,151.038970487,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,244.961182837,0.05,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,184.073321363,0.05,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,184.073284655,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,222.029202821,0.05,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,213.126128691,0.05,LipidMaps 2017-12-12,unstructured
2025-08-01_08h49m35s.imzML,187.038970487,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,173.059705931,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,161.059705931,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,147.044055867,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,245.044449791,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,212.118223851,0.05,"ChEBI 2018-01,HMDB v4",unstructured
2025-08-01_08h49m35s.imzML,217.049535171,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,240.123034459,0.05,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,228.987321773,1.0,,structured
2025-08-01_08h49m35s.imzML,156.042136485,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",structured
2025-08-01_08h49m35s.imzML,244.961358917,0.05,HMDB v4,structured
2025-08-01_08h49m35s.imzML,230.945708853,0.05,HMDB v4,structured
2025-08-01_08h49m35s.imzML,155.033885107,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,228.987245627,1.0,,structured
2025-08-01_08h49m35s.imzML,156.041984527,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,175.118952123,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,185.059705931,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,177.015829355,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,189.054620551,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,197.059705931,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,223.075355995,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,206.055265611,1.0,,localized
2025-08-01_08h49m35s.imzML,203.085526755,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,211.075355995,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,253.101176819,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,287.046887517,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,267.026394039,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,259.060099855,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,198.102573787,0.05,"ChEBI 2018-01,HMDB v4",unstructured
2025-08-01_08h49m35s.imzML,213.054620551,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,157.064791311,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,229.101176819,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,239.070270615,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,165.069876691,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,239.031479419,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,191.085526755,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,229.049535171,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,207.080441375,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,116.070604963,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,195.080441375,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,156.042021235,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,217.101176819,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,222.029226943,0.1,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,257.044449791,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,291.042594719,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,291.062779547,0.1,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",localized
2025-08-01_08h49m35s.imzML,269.080835299,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,199.075355995,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,179.085526755,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,215.033885107,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,187.075355995,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,189.159754315,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",structured
2025-08-01_08h49m35s.imzML,137.045787183,0.05,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,173.078429611,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,181.064791311,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,146.117555155,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",localized
2025-08-01_08h49m35s.imzML,288.050263443,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,269.080183837,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,265.085920679,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12",negative
2025-08-01_08h49m35s.imzML,245.096091439,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,223.074704533,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,233.096091439,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,145.064791311,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,183.080441375,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,255.065185235,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,263.070270615,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12",negative
2025-08-01_08h49m35s.imzML,215.084875293,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,253.085920679,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,235.075355995,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,258.110100795,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,156.076752963,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,267.065185235,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,110.036230835,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,269.096091439,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,265.085269217,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,297.069282367,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,141.069876691,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,239.069619153,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,249.091006059,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,215.070270615,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,167.085526755,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,273.084303223,0.05,HMDB v4,unstructured
2025-08-01_08h49m35s.imzML,169.064791311,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,146.165174043,0.05,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,291.062031843,0.05,HMDB v4,localized
2025-08-01_08h49m35s.imzML,251.084875293,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,223.107718743,0.05,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,227.070270615,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,221.096091439,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,235.074704533,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,261.090354597,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,191.084875293,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,255.116175421,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,193.101176819,0.05,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,225.091006059,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,207.079789913,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,251.069619153,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,133.064791311,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,245.095439977,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,273.091006059,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,209.096091439,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,136.061771595,1.0,,structured
2025-08-01_08h49m35s.imzML,231.065185235,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,114.091340407,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,171.080441375,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,189.207373203,0.1,ChEBI 2018-01,localized
2025-08-01_08h49m35s.imzML,237.090354597,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,115.054226627,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,219.079789913,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,269.095439977,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,283.103695983,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,130.065125659,0.05,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,153.069876691,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,231.079789913,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,241.085920679,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,255.064533773,0.05,HMDB v4,negative
2025-08-01_08h49m35s.imzML,237.069225229,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,169.049535171,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,231.116826883,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,203.223023267,0.05,"ChEBI 2018-01,HMDB v4",fragmented
2025-08-01_08h49m35s.imzML,155.085526755,0.05,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,243.116175421,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,252.086648951,0.1,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,271.111090041,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,221.095439977,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,180.065519583,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,175.075355995,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,213.091006059,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,269.041296399,1.0,,negative
2025-08-01_08h49m35s.imzML,209.059705931,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,181.064139849,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,263.106656123,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,271.060099855,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,129.069876691,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,254.138684523,0.1,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,243.065185235,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,288.085617363,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,259.111090041,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,285.082960539,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,110.071273659,0.1,ChEBI 2018-01,structured
2025-08-01_08h49m35s.imzML,163.054226627,0.1,HMDB v4,negative
2025-08-01_08h49m35s.imzML,214.016855309,0.1,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,262.047500539,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,203.070270615,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,168.042021235,0.1,ChEBI 2018-01,unstructured
2025-08-01_08h49m35s.imzML,255.079789913,0.1,HMDB v4,negative
2025-08-01_08h49m35s.imzML,155.049141247,0.1,HMDB v4,negative
2025-08-01_08h49m35s.imzML,118.086255027,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",structured
2025-08-01_08h49m35s.imzML,152.056686215,0.1,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,221.059054469,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,154.026371171,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,263.106004661,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,205.049535171,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,197.096091439,0.05,"ChEBI 2018-01,LipidMaps 2017-12-12,HMDB v4",negative
2025-08-01_08h49m35s.imzML,149.023320423,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,191.031440315,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,237.054620551,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,165.069225229,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,181.101176819,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,209.059054469,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,121.076024691,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,225.054620551,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,269.132476947,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,159.080441375,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,269.088045919,0.1,"ChEBI 2018-01,HMDB v4",localized
2025-08-01_08h49m35s.imzML,247.111090041,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,218.057160331,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,112.050538215,1.0,,weak_structured
2025-08-01_08h49m35s.imzML,251.030731715,0.1,HMDB v4,negative
2025-08-01_08h49m35s.imzML,147.112804123,0.1,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,259.075355995,0.1,ChEBI 2018-01,negative
2025-08-01_08h49m35s.imzML,263.055014475,0.1,HMDB v4,negative
2025-08-01_08h49m35s.imzML,166.053240817,0.1,"ChEBI 2018-01,HMDB v4",structured
2025-08-01_08h49m35s.imzML,163.038970487,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,196.983781523,0.1,ChEBI 2018-01,localized
2025-08-01_08h49m35s.imzML,293.071941629,0.1,HMDB v4,unstructured
2025-08-01_08h49m35s.imzML,219.065185235,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,261.039364411,0.1,"ChEBI 2018-01,HMDB v4",negative
2025-08-01_08h49m35s.imzML,188.070604963,0.1,"ChEBI 2018-01,HMDB v4",fragmented
2025-08-01_08h49m35s.imzML,237.053969089,0.1,HMDB v4,negative
