filename,mz,min_fdr,databases,label
2017-09-08_17h02m04s.imzML,810.598326395,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,673.589402419,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,695.573752355,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,697.589402419,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,753.588096059,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,703.574851683,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,808.582676331,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,725.556795931,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,756.551376203,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,782.567026267,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,760.585082019,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,758.569431955,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,727.572445995,0.05,HMDB v4,structured
2017-09-08_17h02m04s.imzML,671.573752355,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,697.525495803,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,809.650696315,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,780.551376203,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,837.681996443,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,786.600732083,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,741.530733141,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,699.605052483,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,647.573752355,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,553.388751199,0.05,"HMDB v2.5,HMDB v4",fragmented
2017-09-08_17h02m04s.imzML,784.582676331,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,723.605052483,0.05,"HMDB v2.5,HMDB v4",structured
2017-09-08_17h02m04s.imzML,669.558102291,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,835.666346379,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,813.684402131,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,788.616382147,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,734.569431955,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,675.605052483,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,731.606151811,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,781.619396187,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,1247.566732987,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,723.493526979,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,716.447305059,0.05,HMDB v4,structured
2017-09-08_17h02m04s.imzML,883.772511731,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,496.339729667,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,787.668752067,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,832.582676331,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,693.558102291,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,815.700052195,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,721.589402419,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,496.339766375,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,705.590501747,0.1,HMDB v4,structured
2017-09-08_17h02m04s.imzML,798.540811519,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,855.741211603,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,675.543551555,0.1,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,645.558102291,0.05,"HMDB v4,HMDB v2.5",structured
2017-09-08_17h02m04s.imzML,697.477876915,0.05,"HMDB v4,HMDB v2.5",structured
