filename,mz,min_fdr,databases,label
2025-02-21_23h41m11s.imzML,857.750988439,0.05,HMDB v4,structured
2025-02-21_23h41m11s.imzML,113.057300243,0.05,HMDB v4,localized
2025-02-21_23h41m11s.imzML,113.059705931,0.05,HMDB v4,localized
2025-02-21_23h41m11s.imzML,663.571072663,0.05,HMDB v4,localized
2025-02-21_23h41m11s.imzML,856.715367911,0.05,HMDB v4,structured
2025-02-21_23h41m11s.imzML,155.106656123,0.05,HMDB v4,negative
2025-02-21_23h41m11s.imzML,685.553016911,0.05,HMDB v4,negative
2025-02-21_23h41m11s.imzML,132.113138471,0.05,HMDB v4,structured
2025-02-21_23h41m11s.imzML,301.216206571,0.05,HMDB v4,negative
2025-02-21_23h41m11s.imzML,835.769044191,0.05,HMDB v4,structured
2025-02-21_23h41m11s.imzML,155.104250435,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,685.574146279,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,153.054620551,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,241.122306187,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,857.756861667,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,301.213800883,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,241.119900499,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,279.156679931,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,241.129516807,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,241.118283427,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,169.122306187,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,857.759267355,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,817.764352735,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,828.684067783,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,663.592202031,1.0,,negative
2025-02-21_23h41m11s.imzML,591.425530631,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,591.440786771,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,872.710282531,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,858.731017975,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,175.038970487,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,829.679316751,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,279.159085619,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,265.164564923,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,185.153606315,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,557.383665819,1.0,,negative
2025-02-21_23h41m11s.imzML,309.206035811,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,217.154668935,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,701.535081079,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,873.696667099,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,197.128454187,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,217.158691695,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,799.681017035,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,309.190779671,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,835.774917419,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,859.715033563,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,873.730683627,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,279.170318999,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,874.725932595,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,229.216206571,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,817.727967227,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,413.341407083,0.2,HMDB v4,structured
2025-02-21_23h41m11s.imzML,541.227953027,0.2,HMDB v4,negative
2025-02-21_23h41m11s.imzML,309.196139823,0.2,HMDB v4,structured
