filename,mz,min_fdr,databases,label
2023-06-05_15h17m28s.imzML,772.525313413,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,772.525161455,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,820.525313413,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,741.530733141,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,844.525313413,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,734.569431955,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,798.540963477,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,577.519037091,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,848.556613541,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,756.551376203,1.0,,structured
2023-06-05_15h17m28s.imzML,787.584747671,0.05,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,627.534687155,0.05,SwissLipids 2018-02-02,structured
2023-06-05_15h17m28s.imzML,871.715033563,0.05,"HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,796.525313413,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,798.540811519,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,782.569431955,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,830.546048857,1.0,,structured
2023-06-05_15h17m28s.imzML,713.451814125,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,806.509663349,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,856.560310017,0.1,SwissLipids 2018-02-02,localized
2023-06-05_15h17m28s.imzML,603.534687155,1.0,,localized
2023-06-05_15h17m28s.imzML,856.561698921,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,871.715148813,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,575.503387027,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,758.569431955,0.05,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,824.556613541,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,830.544659953,1.0,,structured
2023-06-05_15h17m28s.imzML,810.600732083,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,601.519037091,1.0,,weak_structured
2023-06-05_15h17m28s.imzML,785.569097607,0.1,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,703.574851683,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,897.730683627,0.1,SwissLipids 2018-02-02,localized
2023-06-05_15h17m28s.imzML,761.451814125,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,813.600397735,0.1,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,760.585082019,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",structured
2023-06-05_15h17m28s.imzML,897.730798877,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
2023-06-05_15h17m28s.imzML,818.605817463,0.1,"LipidMaps 2017-12-12,HMDB v4,SwissLipids 2018-02-02",localized
