filename,mz,min_fdr,databases,label
2023-06-02_20h42m24s.imzML,1257.422647499,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1289.134798347,0.05,HMDB v4,structured
2023-06-02_20h42m24s.imzML,1419.475470919,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1444.507105395,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1298.449196595,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1647.586477911,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1581.528294339,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1663.581392531,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1282.454281975,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2539.903693203,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1743.581117759,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1850.665850427,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1905.633941179,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1891.692399523,0.05,NGlycDB v1,localized
2023-06-02_20h42m24s.imzML,1460.502020015,0.05,"HMDB v4,NGlycDB v1",structured
2023-06-02_20h42m24s.imzML,1809.639301331,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2320.829406067,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1825.634215951,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2012.718673847,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1485.533654491,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1955.697210131,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2174.771497267,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1622.554843435,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2377.850869783,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1648.594302943,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2122.716662083,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2037.750308323,1.0,,localized
2023-06-02_20h42m24s.imzML,1976.658753283,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1810.642321431,0.05,HMDB v4,structured
2023-06-02_20h42m24s.imzML,1095.369824079,0.05,"HMDB v4,NGlycDB v1",structured
2023-06-02_20h42m24s.imzML,1791.616160583,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1045.375627353,0.05,HMDB v4,localized
2023-06-02_20h42m24s.imzML,2612.945223667,1.0,,fragmented
2023-06-02_20h42m24s.imzML,1079.374909459,0.05,"HMDB v4,NGlycDB v1",structured
2023-06-02_20h42m24s.imzML,2685.961602003,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2905.035889139,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2028.713588467,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1546.538799447,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2487.848858019,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,1971.692124751,0.05,NGlycDB v1,structured
2023-06-02_20h42m24s.imzML,2393.845784403,0.05,NGlycDB v1,structured
