filename,mz,min_fdr,databases,label
2024-03-15_01h59m04s.imzML,292.165567967,0.05,KEGG v1,weak_structured
2024-03-15_01h59m04s.imzML,273.039364411,0.05,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,348.095753759,0.05,HMDB v4,localized
2024-03-15_01h59m04s.imzML,310.176132651,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,283.144104251,0.05,KEGG v1,structured
2024-03-15_01h59m04s.imzML,188.175738727,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,265.118283427,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",localized
2024-03-15_01h59m04s.imzML,180.138290599,1.0,,fragmented
2024-03-15_01h59m04s.imzML,603.335097787,0.05,"KEGG v1,ChEBI 2018-01",localized
2024-03-15_01h59m04s.imzML,638.608186443,0.1,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,285.159754315,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,666.639486571,0.1,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,649.319447723,0.05,ChEBI 2018-01,localized
2024-03-15_01h59m04s.imzML,400.378520863,0.1,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,421.232561271,0.05,"KEGG v1,ChEBI 2018-01",unstructured
2024-03-15_01h59m04s.imzML,326.378126939,0.1,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,419.115050259,1.0,,localized
2024-03-15_01h59m04s.imzML,177.015829355,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,284.331176747,0.05,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,610.576886315,0.1,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,428.181611955,0.1,ChEBI 2018-01,weak_structured
2024-03-15_01h59m04s.imzML,366.107695107,0.05,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,311.294456891,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,417.116901255,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",fragmented
2024-03-15_01h59m04s.imzML,363.107443971,0.05,HMDB v4,structured
2024-03-15_01h59m04s.imzML,398.362870799,0.05,"ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,283.263156763,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,435.128573339,0.05,"KEGG v1,ChEBI 2018-01,HMDB v4",weak_structured
2024-03-15_01h59m04s.imzML,405.116901255,0.2,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,279.133933491,0.1,"KEGG v1,ChEBI 2018-01,HMDB v4",localized
2024-03-15_01h59m04s.imzML,522.597227835,0.1,"ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,611.250025863,0.1,"KEGG v1,ChEBI 2018-01,HMDB v4",fragmented
2024-03-15_01h59m04s.imzML,417.118008655,1.0,,fragmented
2024-03-15_01h59m04s.imzML,279.093328535,0.2,ChEBI 2018-01,localized
2024-03-15_01h59m04s.imzML,401.207098431,0.1,"KEGG v1,ChEBI 2018-01",fragmented
2024-03-15_01h59m04s.imzML,576.353093963,0.2,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,375.107443971,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",localized
2024-03-15_01h59m04s.imzML,405.118008655,0.2,"ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,179.117889503,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",weak_structured
2024-03-15_01h59m04s.imzML,521.249357167,0.2,HMDB v4,structured
2024-03-15_01h59m04s.imzML,419.160148239,0.2,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,582.545586187,0.2,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,469.149308783,0.2,"KEGG v1,HMDB v4",structured
2024-03-15_01h59m04s.imzML,447.128573339,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",localized
2024-03-15_01h59m04s.imzML,438.129852371,0.2,HMDB v4,weak_structured
2024-03-15_01h59m04s.imzML,254.102299015,0.2,HMDB v4,fragmented
2024-03-15_01h59m04s.imzML,467.133658719,1.0,,weak_structured
2024-03-15_01h59m04s.imzML,469.097667135,0.2,HMDB v4,unstructured
2024-03-15_01h59m04s.imzML,463.104634563,0.2,"KEGG v1,ChEBI 2018-01",fragmented
2024-03-15_01h59m04s.imzML,421.175798303,0.2,ChEBI 2018-01,structured
2024-03-15_01h59m04s.imzML,247.107718743,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,461.107837895,0.2,"ChEBI 2018-01,HMDB v4",fragmented
2024-03-15_01h59m04s.imzML,294.181218031,0.2,"ChEBI 2018-01,HMDB v4",structured
2024-03-15_01h59m04s.imzML,459.175451795,0.2,KEGG v1,structured
2024-03-15_01h59m04s.imzML,463.123487959,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",fragmented
2024-03-15_01h59m04s.imzML,416.132961479,0.2,"KEGG v1,ChEBI 2018-01",structured
2024-03-15_01h59m04s.imzML,482.118538799,0.2,ChEBI 2018-01,fragmented
2024-03-15_01h59m04s.imzML,309.278806827,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,276.170653347,0.2,"KEGG v1,ChEBI 2018-01,HMDB v4",localized
2024-03-15_01h59m04s.imzML,403.102358591,1.0,,structured
2024-03-15_01h59m04s.imzML,557.147727651,1.0,,localized
2024-03-15_01h59m04s.imzML,664.623836507,0.2,ChEBI 2018-01,unstructured
2024-03-15_01h59m04s.imzML,270.315526683,0.2,"ChEBI 2018-01,HMDB v4",unstructured
2024-03-15_01h59m04s.imzML,479.118402579,0.2,"ChEBI 2018-01,HMDB v4",fragmented
