filename,mz,min_fdr,databases,label
2017-11-02_10h36m55s.imzML,449.047917331,0.05,HMDB v4,negative
2017-11-02_10h36m55s.imzML,734.569431955,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,697.477876915,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,833.253337783,0.05,ChEBI 2016,localized
2017-11-02_10h36m55s.imzML,788.616382147,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,810.598326395,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,671.200514363,0.1,HMDB v4,localized
2017-11-02_10h36m55s.imzML,756.551376203,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,413.266230379,0.05,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-11-02_10h36m55s.imzML,478.329201691,0.05,"ChEBI 2016,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,725.556795931,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,478.329164983,0.1,LIPID_MAPS 2016,structured
2017-11-02_10h36m55s.imzML,742.572111647,0.1,"ChEBI 2016,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,387.047523407,0.1,"ChEBI 2016,LIPID_MAPS 2016",negative
2017-11-02_10h36m55s.imzML,405.058088091,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",negative
2017-11-02_10h36m55s.imzML,751.524827107,0.1,"ChEBI 2016,HMDB v4,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,760.585082019,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,856.606211387,0.1,LIPID_MAPS 2016,structured
2017-11-02_10h36m55s.imzML,909.788161795,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,577.519037091,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,703.574851683,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,802.632032211,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,496.339766375,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,377.063173471,0.1,"ChEBI 2016,HMDB v4,LIPID_MAPS 2016",negative
2017-11-02_10h36m55s.imzML,782.567026267,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,603.534687155,0.1,"ChEBI 2016,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,700.452390439,0.1,LIPID_MAPS 2016,structured
2017-11-02_10h36m55s.imzML,720.590167399,0.1,"ChEBI 2016,LIPID_MAPS 2016",structured
2017-11-02_10h36m55s.imzML,748.585082019,0.1,"ChEBI 2016,HMDB v4,HMDB v2.5,LIPID_MAPS 2016",structured
