filename,mz,min_fdr,databases,label
2025-08-19_15h01m01s.imzML,879.739594531,0.025,SwissLipids 2018-02-02,structured
2025-08-19_15h01m01s.imzML,443.232919255,0.025,"HMDB v4,CoreMetabolome v3",unstructured
2025-08-19_15h01m01s.imzML,879.741211603,0.016666668,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,782.567026267,0.016666668,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",weak_structured
2025-08-19_15h01m01s.imzML,520.508806755,0.025,LipidMaps 2017-12-12,structured
2025-08-19_15h01m01s.imzML,782.569431955,0.02,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",weak_structured
2025-08-19_15h01m01s.imzML,577.519037091,0.02,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,756.553781891,0.02,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,756.551376203,0.025,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,851.712317163,1.0,,fragmented
2025-08-19_15h01m01s.imzML,842.723216195,1.0,,fragmented
2025-08-19_15h01m01s.imzML,907.774917419,0.025,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",fragmented
2025-08-19_15h01m01s.imzML,909.790567483,0.028571429,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",weak_structured
2025-08-19_15h01m01s.imzML,903.739594531,0.09166667,SwissLipids 2018-02-02,unstructured
2025-08-19_15h01m01s.imzML,903.741211603,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,897.754181975,0.03125,LipidMaps 2017-12-12,unstructured
2025-08-19_15h01m01s.imzML,903.741248311,0.07361111,SwissLipids 2018-02-02,unstructured
2025-08-19_15h01m01s.imzML,909.788161795,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",weak_structured
2025-08-19_15h01m01s.imzML,999.687200975,0.06153846,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,802.691916067,1.0,,localized
2025-08-19_15h01m01s.imzML,973.671550911,0.06153846,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,999.689606663,0.07361111,SwissLipids 2018-02-02,negative
2025-08-19_15h01m01s.imzML,673.591808107,1.0,,fragmented
2025-08-19_15h01m01s.imzML,971.658306535,0.06388889,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,945.640250783,0.06153846,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,332.331176747,0.1,LipidMaps 2017-12-12,structured
2025-08-19_15h01m01s.imzML,806.569431955,0.03181818,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,874.484084491,0.069565214,HMDB v4,unstructured
2025-08-19_15h01m01s.imzML,905.759267355,0.03181818,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",weak_structured
2025-08-19_15h01m01s.imzML,806.567026267,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,971.655900847,0.06153846,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,802.692227163,1.0,,localized
2025-08-19_15h01m01s.imzML,881.756861667,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,843.731352323,0.03181818,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,723.493526979,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,851.709911475,1.0,,fragmented
2025-08-19_15h01m01s.imzML,827.709911475,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,817.715702259,0.03181818,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,877.727967227,0.06388889,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,808.585082019,0.033333335,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,575.503387027,0.06388889,"HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,816.707877227,0.08125,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
2025-08-19_15h01m01s.imzML,945.642656471,0.06388889,"SwissLipids 2018-02-02,LipidMaps 2017-12-12",negative
2025-08-19_15h01m01s.imzML,529.240803479,0.027272727,"CoreMetabolome v3,HMDB v4,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,883.772511731,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",structured
2025-08-19_15h01m01s.imzML,760.585082019,1.0,,fragmented
2025-08-19_15h01m01s.imzML,877.725561539,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",unstructured
2025-08-19_15h01m01s.imzML,973.674230987,0.069565214,HMDB v4,negative
2025-08-19_15h01m01s.imzML,673.589402419,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
2025-08-19_15h01m01s.imzML,754.535726139,0.027272727,"CoreMetabolome v3,HMDB v4,SwissLipids 2018-02-02,LipidMaps 2017-12-12",localized
