filename,mz,min_fdr,databases,label
2025-01-29_12h07m42s.imzML,826.572111647,0.008333334,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,810.598326395,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,826.572263605,0.016666668,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,848.556613541,0.016666668,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,753.588096059,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,309.203591019,0.016666668,LipidMaps 2017-12-12,negative
2025-01-29_12h07m42s.imzML,832.582676331,0.008333334,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,441.297491403,0.016666668,LipidMaps 2017-12-12,negative
2025-01-29_12h07m42s.imzML,441.297530507,0.008333334,"HMDB v4,LipidMaps 2017-12-12",negative
2025-01-29_12h07m42s.imzML,435.344480699,0.01,"HMDB v4,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,509.323745255,1.0,,negative
2025-01-29_12h07m42s.imzML,537.355045383,1.0,,negative
2025-01-29_12h07m42s.imzML,804.551376203,0.01,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,477.391430891,0.022727273,SwissLipids 2018-02-02,negative
2025-01-29_12h07m42s.imzML,772.525161455,0.01,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,782.567026267,0.013636364,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,393.297530507,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,820.525313413,0.042857144,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,521.381260131,0.015217391,HMDB v4,negative
2025-01-29_12h07m42s.imzML,846.525555379,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,493.349960003,0.015217391,HMDB v4,negative
2025-01-29_12h07m42s.imzML,784.582676331,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",localized
2025-01-29_12h07m42s.imzML,809.650696315,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",fragmented
2025-01-29_12h07m42s.imzML,309.203630123,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,830.551770127,0.025,"LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,369.131011065,0.042857144,"HMDB v4,LipidMaps 2017-12-12",localized
2025-01-29_12h07m42s.imzML,798.540963477,0.042857144,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,772.525313413,0.042857144,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,419.385951587,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,413.302615887,0.036363635,LipidMaps 2017-12-12,negative
2025-01-29_12h07m42s.imzML,808.582676331,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,814.535726139,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,800.556461583,0.015217391,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,463.375780827,0.015217391,"HMDB v4,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,798.540811519,0.015625,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,769.562033269,0.045454547,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,391.354651459,0.015625,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",negative
2025-01-29_12h07m42s.imzML,429.240167589,1.0,,negative
2025-01-29_12h07m42s.imzML,824.556461583,0.032608695,SwissLipids 2018-02-02,structured
2025-01-29_12h07m42s.imzML,756.551376203,0.015625,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
2025-01-29_12h07m42s.imzML,856.582676331,0.015625,"HMDB v4,LipidMaps 2017-12-12,SwissLipids 2018-02-02",structured
